brand,class,gender,name,code,price
lee,,,TWIN PACK M/C BASIC SOFT JER.BCO/NEG.,7180-4846-02-01,949
lee,,,HOODIE TEENAGE RUSTICO ESMERILADO GRIS,725944-71-01,1599
lee,,,WOMEN S/S TEE I STRIPE JERSEY BLACK,7218-4869-79-01,999
lee,,,FIRTH SHINY JERSEY 30/1 BLANCO,7226-4863-02-01,749
lee,,,RUFFLE TEE NEGRO,7231-4862-71-01,799
lee,,,FIRTH SCHOOL JERSEY 30/1 BLANCO,7234-4862-02-01,699
lee,,,NUDO TEE LS JERSEY GRIS OSCURO,7243-4860-71-01,799
lee,,,SEDATED TEE LS INTERLOCK NEGRO,7249-4850-79-01,1099
lee,,,,7300-4846-02-01,949
lee,,,KANSAS V NECK TEE SS JERSEY 30/1 BLANCO,7802-4862-02-01,629
lee,,,KANSAS V NECK TEE SS JERSEY 30/1 VERDE,7802-4862-62-01,629
lee,,,KANSAS V NECK TEE SS JERSEY 30/1 NEGRO,7802-4862-79-01,629
lee,,,SUSAN TEE SS JERSEY DEVORE BLANCA G.W,7829-4874-02-01,699
lee,,,SUSAN TEE SS JERSEY DEVORE 30/1 NEG G.W,7829-4874-79-01,699
lee,,,COCO ROCKET JERSEY 30/1 AZUL,7873-4863-37-01,749
lee,,,COCO CUT TEE JERSEY 30/1 ROJO,7873-4863-55-01,799
lee,,,COCO LOST JERSEY 30/1 BORDO,7873-4863-58-01,699
lee,,,COCO RIDE JERSEY 30/1 GRIS AL 25%,7873-4863-71-01,699
lee,,,COCO TEE SS I JERSEY 40/1 BLANCO,7873-4865-02-01,669
lee,,,COCO TEE SS II JERSEY 40/1 NEGRO,7873-4865-79-01,669
lee,,,WOMEN L/S SWEATSHIRT I FRENCH TERRY GREY,7895-4911-70-01,1499
lee,,,WOMEN L/S SWEATSHIRT III FleeCE GREY,7895-4915-70-01,1499
lee,,,WOMEN L/S SWEATSHIRT II FleeCE BLACK,7895-4915-79-01,1499
lee,,,SWEATER 72ST HILADO JACINTA GRIS,7896-5231-71-01,1999
lee,,,SWEATER GROW UP HILADO YARRÉ VERDE,7897-5231-62-01,1899
lee,,,SWEATER PINHEAD A DEFINIR ROJO,7898-5246-55-01,1999
lee,,,SWEATER BURTON MOHAIR NEGRO,7899-5938-79-01,1899
lee,,,STRIPED BOXER ALGODÓN/LYCRA BLANCO/NEGRO,8103-5496-02-01,469
lee,,,STRIPED BOXER ALGODON/LYCRA MARINO/ROJO,8103-5496-38-01,469
lee,,,NEW SIDNEY BOXER ALGODËN/LYCRA WHITE,8104-5496-03-01,409
lee,,,NEW SIDNEY BOXER ALGODON/LYCRA BLACK,8104-5496-72-01,409
lee,,,NEW SIDNEY BOXER ALGODON/LYCRA GREY,8104-5496-80-01,409
lee,,,KURT BOXER ALG/LYCRA PRINTED WHITE/BLACK,8108-5496-02-01,469
lee,,,MATT BOXER ALG/LYCRA PRINTED GREY/BORD/N,8109-5496-70-01,469
