brand,class,gender,name,code,price
columbia,camisa,dama,tamiami m/c,,1250
columbia,camisa,dama,bay view 3/4,,1090
columbia,camisa,dama,psych to hike m/l,,1320
columbia,camisa,dama,silver ridge m/l,,1650
columbia,camisa,dama,silver ridge elast m/l,,1650
columbia,camisa,dama,tamiami m/l,,1550
columbia,camisa,dama,henry m/l,,1400
columbia,camisa,dama,diamond cuadros m/c,,1270
columbia,remera chomba,dama,cool rules,tl7219,950
columbia,remera chomba,dama,innisfree polo,fl6084,1050
columbia,remera chomba,dama,journey polo o dry,tl6692,950
columbia,remera chomba,dama,mountain tech m/c,,650
columbia,remera chomba,dama,mountain tech m/l,,950
columbia,remera chomba,dama,pebbled 2,,660
columbia,remera chomba,dama,pebbled rayada,,720
columbia,remera chomba,dama,polo shirt,,660
columbia,remera chomba,dama,rocky ridge stripe polo,al6274,960
columbia,remera chomba,dama,silver ridge m/c,el6063,690
columbia,remera chomba,dama,freeze m/c,,950
columbia,remera chomba,dama,freeze musculosa,,900
columbia,remera chomba,dama,zero rules,,850
columbia,campera,niño,glacier,,2990
columbia,campera,niño,snow back,,2990
columbia,campera,niño,*boar beauty,,2990
columbia,polar micropolar,niño,fast trek h/z,,790
columbia,polar micropolar,niño,fast trek f/z,,890
columbia,polar micropolar,niño,benton springs,,890
columbia,polar micropolar,niño,benton springs c/capucha,,960
columbia,polar micropolar,niño,glacial,,1000
columbia,pantalon ski,niño,epic explorer,,1990
columbia,pantalon ski,niño,snow slope,,2290
columbia,termico,niño,under shirt,,490
columbia,termico,niño,under pant,,490
columbia,termico,hombre,under shirt,,799
columbia,termico,hombre,under pant,,799
columbia,termico,dama,under shirt,,699
columbia,termico,dama,under pant,,699
columbia,accesorio,unisex,cuello mag,,250
columbia,accesorio,unisex,cuello polar,,190
columbia,accesorio,unisex,gorro whirlbird,,500
columbia,accesorio,unisex,medias x3,,320
columbia,accesorio,unisex,soquetes x3,,290
columbia,accesorio,unisex,tamiami cachalot 2,,550
columbia,accesorio,unisex,gorro alpine run,,329
columbia,accesorio,unisex,gorro hampton trail,,329
columbia,accesorio,unisex,city trek miton jr,,390
columbia,accesorio,unisex,gorro diamond,,690
columbia,accesorio,unisex,gorro parallel,,590
columbia,accesorio,unisex,gorro thermarator,,500
columbia,accesorio,unisex,gorro utilizer,,619
columbia,accesorio,unisex,gorro bugaboo,,660
columbia,accesorio,unisex,gorro trail summit,,520
columbia,accesorio,unisex,gorro urbanization,,590
columbia,accesorio,unisex,gorro heat beanie,,700
columbia,accesorio,unisex,gorro esc logo,,680
columbia,accesorio,niño,gorro bugaboo jr,,600
columbia,accesorio,niño,gorro glacial jr,,340
columbia,accesorio,niño,gorro winter jr,,675
columbia,accesorio,niño,gorro urbanization jr,,590
columbia,accesorio,unisex,guante blazer glove,,1350
columbia,accesorio,unisex,morral,,890
columbia,accesorio,unisex,*mochila grandel,,790
columbia,accesorio,unisex,media larga hiker lite,,275
columbia,accesorio,unisex,soquete trail microtab,,250
columbia,accesorio,unisex,*media corta trail mini crem,,250
columbia,accesorio,unisex,gorro cup logo 2,,890
columbia,accesorio,unisex,guante ascender softshell,,1350
columbia,accesorio,unisex,guante thermarator,,825
columbia,accesorio,unisex,*guante north softhshell,,1400
columbia,accesorio,unisex,guante touch glove,,920
columbia,accesorio,unisex,gorro silver ridge,,590
columbia,accesorio,unisex,gorro bora bora,,645
columbia,accesorio,hombre,gorro cup silver ridge hombre,,519
columbia,accesorio,dama,gorro cup silver ridge dama,,540
columbia,accesorio,unisex,gorro cup coolhead,,450
columbia,calzado,hombre,bugaboot plus,bm1490,2574
columbia,calzado,hombre,bugated lite,bm1443,3200
columbia,calzado,hombre,drainmaker,bm3673,1539
columbia,calzado,hombre,kaibab,bm35600,1375
columbia,calzado,hombre,kaibab plus,bm3662,1375
columbia,calzado,hombre,*lif top,bm1525,3800
columbia,calzado,hombre,lone rock,bm3694,1410
columbia,calzado,hombre,master of faster low,bm3666,1815
columbia,calzado,hombre,master of faster,bm3705,2266
columbia,calzado,hombre,ravenous,bm3556,1716
columbia,calzado,hombre,ravenous ot,bm3677,1839
columbia,calzado,hombre,romero trail,bm3657,1600
columbia,calzado,hombre,shasta ridge,bm1370,1694
columbia,calzado,hombre,switchback,bm3674,1550
columbia,calzado,hombre,switchback ot,bm3577,1947
columbia,calzado,hombre,walla walla mid,bm3637,1716
columbia,calzado,hombre,walla walla,bm3636,1430
columbia,calzado,hombre,hells peak,,3267
columbia,calzado,hombre,northbend low,,1584
columbia,calzado,hombre,drainmaker sup,bm4334,1539
columbia,calzado,hombre,granite pass mid,,2750
columbia,calzado,hombre,northbend mid ot,,2519
columbia,calzado,hombre,woodvine cvs,,1815
columbia,calzado,hombre,big cedar mid,,2585
